calendar_age, ci_lower, mean, ci_upper
1.4416824000e+04, 4.9189634748e-06, 1.3720869765e-05, 3.2757800167e-05
1.4426328000e+04, 4.7871482529e-06, 1.3482252112e-05, 3.1931928989e-05
1.4435832000e+04, 4.6382768388e-06, 1.3245721997e-05, 3.1614060310e-05
1.4445336000e+04, 4.5350060191e-06, 1.3012221377e-05, 3.0736107278e-05
1.4454840000e+04, 4.4648601403e-06, 1.2782351733e-05, 3.0127842586e-05
1.4464344000e+04, 4.3995376823e-06, 1.2556427873e-05, 2.9758245505e-05
1.4473848000e+04, 4.3309597206e-06, 1.2334559415e-05, 2.9480322271e-05
1.4483352000e+04, 4.2685210999e-06, 1.2116728317e-05, 2.8801013544e-05
1.4492856000e+04, 4.2010943894e-06, 1.1902849112e-05, 2.8084240135e-05
1.4502360000e+04, 4.0783872346e-06, 1.1692812018e-05, 2.7384260597e-05
1.4511864000e+04, 3.9917800830e-06, 1.1486514381e-05, 2.7032874176e-05
1.4521368000e+04, 3.8735320549e-06, 1.1283884679e-05, 2.6572312248e-05
1.4530872000e+04, 3.7828304093e-06, 1.1084899658e-05, 2.6334698054e-05
1.4540376000e+04, 3.6967359539e-06, 1.0889592136e-05, 2.6075801861e-05
1.4549880000e+04, 3.6335455098e-06, 1.0698046598e-05, 2.5783051703e-05
1.4559384000e+04, 3.5863431589e-06, 1.0510381859e-05, 2.5482461686e-05
1.4568888000e+04, 3.5087009574e-06, 1.0326723735e-05, 2.5166455439e-05
1.4578392000e+04, 3.4073378765e-06, 1.0147174079e-05, 2.4709139930e-05
1.4587896000e+04, 3.3096689807e-06, 9.9717841156e-06, 2.4361259226e-05
1.4597400000e+04, 3.2014477760e-06, 9.8005392622e-06, 2.3927148532e-05
1.4606904000e+04, 3.1076434774e-06, 9.6333599703e-06, 2.3457907960e-05
1.4616408000e+04, 3.0361035160e-06, 9.4701195352e-06, 2.3256837968e-05
1.4625912000e+04, 2.9459758010e-06, 9.3106760296e-06, 2.2832804566e-05
1.4635416000e+04, 2.7637967697e-06, 9.1549114989e-06, 2.2736218946e-05
1.4644920000e+04, 2.6424141101e-06, 9.0027671768e-06, 2.2501519254e-05
1.4654424000e+04, 2.5551816054e-06, 8.8542595204e-06, 2.2483074559e-05
1.4663928000e+04, 2.4808351602e-06, 8.7094610871e-06, 2.2538221497e-05
1.4673432000e+04, 2.3726209389e-06, 8.5684367133e-06, 2.2244308068e-05
1.4682936000e+04, 2.2178077507e-06, 8.4311414955e-06, 2.2231842544e-05
1.4692440000e+04, 2.0750402810e-06, 8.2973092938e-06, 2.2751788616e-05
1.4701944000e+04, 1.9721571431e-06, 8.1663780167e-06, 2.2950715989e-05
1.4711448000e+04, 1.8934159219e-06, 8.0374967732e-06, 2.2525515829e-05
1.4720952000e+04, 1.8366794220e-06, 7.9096327770e-06, 2.2684140962e-05
1.4730456000e+04, 1.7444169677e-06, 7.7817510033e-06, 2.2421740059e-05
1.4739960000e+04, 1.5916291210e-06, 7.6530002065e-06, 2.2451186166e-05
1.4749464000e+04, 1.5082785530e-06, 7.5228297827e-06, 2.3254287876e-05
1.4758968000e+04, 1.4315359301e-06, 7.3909918280e-06, 2.2119399659e-05
1.4768472000e+04, 1.3454833478e-06, 7.2574364738e-06, 2.1400809140e-05
1.4777976000e+04, 1.2543931396e-06, 7.1221564103e-06, 2.1770746979e-05
1.4787480000e+04, 1.1383180812e-06, 6.9850538194e-06, 2.1864820827e-05
1.4796984000e+04, 1.0774111786e-06, 6.8458849492e-06, 2.1401392900e-05
1.4806488000e+04, 1.0001068853e-06, 6.7042988691e-06, 2.0564405954e-05
1.4815992000e+04, 9.0463570159e-07, 6.5599488727e-06, 1.9803116499e-05
1.4825496000e+04, 8.1572414764e-07, 6.4126324813e-06, 1.9744203476e-05
1.4835000000e+04, 7.4059717019e-07, 6.2624126968e-06, 1.9347640510e-05
1.4844504000e+04, 6.7717266795e-07, 6.1096846836e-06, 1.8855604032e-05
1.4854008000e+04, 6.0898062770e-07, 5.9551713829e-06, 1.7660849589e-05
1.4863512000e+04, 5.5897009232e-07, 5.7998521745e-06, 1.6773674405e-05
1.4873016000e+04, 5.0436166947e-07, 5.6448453099e-06, 1.6774898957e-05
1.4882520000e+04, 4.3965970404e-07, 5.4912737126e-06, 1.5985200329e-05
1.4892024000e+04, 3.9749714576e-07, 5.3401434942e-06, 1.5260627911e-05
1.4901528000e+04, 3.4349686464e-07, 5.1922567260e-06, 1.4828130051e-05
1.4911032000e+04, 2.9943158827e-07, 5.0481683716e-06, 1.4264514070e-05
1.4920536000e+04, 2.5897332454e-07, 4.9081859971e-06, 1.3660298288e-05
1.4930040000e+04, 2.3297108698e-07, 4.7724027948e-06, 1.3388514714e-05
1.4939544000e+04, 2.1005328878e-07, 4.6407505458e-06, 1.2945536825e-05
1.4949048000e+04, 1.8825704643e-07, 4.5130589543e-06, 1.2491709542e-05
1.4958552000e+04, 1.6870865104e-07, 4.3891102928e-06, 1.2089137550e-05
1.4968056000e+04, 1.4473399180e-07, 4.2686824786e-06, 1.1787970265e-05
1.4977560000e+04, 1.2873209628e-07, 4.1515784473e-06, 1.1234331389e-05
1.4987064000e+04, 1.0921972212e-07, 4.0376436396e-06, 1.0724141703e-05
1.4996568000e+04, 9.7018529603e-08, 3.9267751493e-06, 1.0469958248e-05
1.5006072000e+04, 8.0877648647e-08, 3.8189249295e-06, 1.0124710852e-05
1.5015576000e+04, 6.6309466686e-08, 3.7140964076e-06, 9.9384506912e-06
1.5025080000e+04, 5.7277771486e-08, 3.6123315857e-06, 9.6861159792e-06
1.5034584000e+04, 4.9115379307e-08, 3.5136871080e-06, 9.4367041936e-06
1.5044088000e+04, 4.2576497476e-08, 3.4182033301e-06, 9.2431582336e-06
1.5053592000e+04, 3.6930568023e-08, 3.3258766683e-06, 9.0390643241e-06
1.5063096000e+04, 3.1794551863e-08, 3.2366467873e-06, 8.8051300110e-06
1.5072600000e+04, 2.6243687325e-08, 3.1504036379e-06, 8.5861514388e-06
1.5082104000e+04, 2.2153562026e-08, 3.0670087112e-06, 8.3696327247e-06
1.5091608000e+04, 1.8804803318e-08, 2.9863181452e-06, 8.1342322877e-06
1.5101112000e+04, 1.7079723416e-08, 2.9081975407e-06, 8.0015578151e-06
1.5110616000e+04, 1.4813418719e-08, 2.8325266184e-06, 7.7993838939e-06
1.5120120000e+04, 1.3316070011e-08, 2.7591985385e-06, 7.6115541288e-06
1.5129624000e+04, 1.0658190014e-08, 2.6881191146e-06, 7.4940640282e-06
1.5139128000e+04, 9.9125162179e-09, 2.6192071905e-06, 7.3552728290e-06
1.5148632000e+04, 8.5744864048e-09, 2.5523941717e-06, 7.1310288484e-06
1.5158136000e+04, 6.9786953621e-09, 2.4876207860e-06, 7.0036662014e-06
1.5167640000e+04, 6.4464192398e-09, 2.4248313957e-06, 6.8874422131e-06
1.5177144000e+04, 6.1932630488e-09, 2.3639680113e-06, 6.7915264670e-06
1.5186648000e+04, 5.7349065199e-09, 2.3049662827e-06, 6.6234711946e-06
1.5196152000e+04, 5.1943942202e-09, 2.2477546225e-06, 6.4453432576e-06
1.5205656000e+04, 4.5103418301e-09, 2.1922562778e-06, 6.3484265268e-06
1.5215160000e+04, 4.0693509494e-09, 2.1383933021e-06, 6.2469697970e-06
1.5224664000e+04, 3.7775682128e-09, 2.0860910864e-06, 6.1432715912e-06
1.5234168000e+04, 3.6529603479e-09, 2.0352822405e-06, 6.0472849583e-06
1.5243672000e+04, 3.3547341423e-09, 1.9859089701e-06, 5.9414934308e-06
1.5253176000e+04, 3.0744778866e-09, 1.9379235322e-06, 5.8083056638e-06
1.5262680000e+04, 2.7530151300e-09, 1.8912867899e-06, 5.6641421907e-06
1.5272184000e+04, 2.6109007759e-09, 1.8459652656e-06, 5.5559243813e-06
1.5281688000e+04, 2.4279869837e-09, 1.8019273583e-06, 5.4588704995e-06
1.5291192000e+04, 2.3793082601e-09, 1.7591395247e-06, 5.3812099454e-06
1.5300696000e+04, 2.2261626575e-09, 1.7175631953e-06, 5.2894096550e-06
1.5310200000e+04, 2.1220760306e-09, 1.6771530231e-06, 5.2057303930e-06
1.5319704000e+04, 2.0119054328e-09, 1.6378567595e-06, 5.1286763640e-06
1.5329208000e+04, 1.9062876777e-09, 1.5996166990e-06, 5.0485996777e-06
1.5338712000e+04, 1.8284074228e-09, 1.5623723089e-06, 4.9628074282e-06
1.5348216000e+04, 1.8056980350e-09, 1.5260634744e-06, 4.8920498631e-06
1.5357720000e+04, 1.7401303176e-09, 1.4906337690e-06, 4.8125585097e-06
1.5367224000e+04, 1.6840813477e-09, 1.4560332603e-06, 4.7424075484e-06
1.5376728000e+04, 1.6746063156e-09, 1.4222204502e-06, 4.6657263821e-06
1.5386232000e+04, 1.6142630875e-09, 1.3891629662e-06, 4.5923684296e-06
1.5395736000e+04, 1.5538495219e-09, 1.3568366966e-06, 4.5280506693e-06
1.5405240000e+04, 1.5320591335e-09, 1.3252233888e-06, 4.4309353329e-06
1.5414744000e+04, 1.5211265296e-09, 1.2943073850e-06, 4.3690456118e-06
1.5424248000e+04, 1.5121175080e-09, 1.2640728045e-06, 4.2780517107e-06
1.5433752000e+04, 1.4698079493e-09, 1.2345025705e-06, 4.2095189622e-06
1.5443256000e+04, 1.3812473487e-09, 1.2055799047e-06, 4.1443190194e-06
1.5452760000e+04, 1.2433140939e-09, 1.1772915828e-06, 4.0631082140e-06
1.5462264000e+04, 1.2217997591e-09, 1.1496311570e-06, 4.0154996175e-06
1.5471768000e+04, 1.1231774545e-09, 1.1226002151e-06, 3.9452204553e-06
1.5481272000e+04, 1.0792556140e-09, 1.0962066996e-06, 3.8816779544e-06
1.5490776000e+04, 1.0478165034e-09, 1.0704607639e-06, 3.8141288781e-06
1.5500280000e+04, 9.7250955684e-10, 1.0453697725e-06, 3.7352998643e-06
1.5509784000e+04, 9.5210709871e-10, 1.0209342766e-06, 3.6677636446e-06
1.5519288000e+04, 9.5104709609e-10, 9.9714614399e-07, 3.5845755807e-06
1.5528792000e+04, 9.1236982209e-10, 9.7398898406e-07, 3.5243053913e-06
1.5538296000e+04, 9.0485246219e-10, 9.5144017233e-07, 3.4431417373e-06
1.5547800000e+04, 8.8261673552e-10, 9.2947348970e-07, 3.4305130887e-06
1.5557304000e+04, 8.6155537019e-10, 9.0806160247e-07, 3.3463388817e-06
1.5566808000e+04, 8.3425423154e-10, 8.8717804938e-07, 3.3049118290e-06
1.5576312000e+04, 8.3256025949e-10, 8.6679876983e-07, 3.2503485003e-06
1.5585816000e+04, 8.1490830019e-10, 8.4690334541e-07, 3.1913766804e-06
1.5595320000e+04, 8.0015653345e-10, 8.2747604487e-07, 3.1346692234e-06
1.5604824000e+04, 7.8434458030e-10, 8.0850657439e-07, 3.0743731909e-06
1.5614328000e+04, 7.4815550874e-10, 7.8999027481e-07, 3.0176706232e-06
1.5623832000e+04, 7.3058938985e-10, 7.7192746935e-07, 2.9648787901e-06
1.5633336000e+04, 7.1114007814e-10, 7.5432178036e-07, 2.9327319820e-06
1.5642840000e+04, 6.8753025788e-10, 7.3717747287e-07, 2.8657764900e-06
1.5652344000e+04, 6.6770792055e-10, 7.2049617140e-07, 2.8040615611e-06
1.5661848000e+04, 6.5706814050e-10, 7.0427354168e-07, 2.7541766106e-06
1.5671352000e+04, 6.5542835995e-10, 6.8849664440e-07, 2.7075361144e-06
1.5680856000e+04, 6.5170639169e-10, 6.7314260629e-07, 2.6818635611e-06
1.5690360000e+04, 6.3570922293e-10, 6.5817901736e-07, 2.6171005880e-06
1.5699864000e+04, 6.1507950775e-10, 6.4356611114e-07, 2.5724690270e-06
1.5709368000e+04, 5.9879981040e-10, 6.2926040692e-07, 2.5113603871e-06
1.5718872000e+04, 5.7529661217e-10, 6.1521919034e-07, 2.4755123448e-06
1.5728376000e+04, 5.5920614445e-10, 6.0140505385e-07, 2.4422894008e-06
1.5737880000e+04, 5.3201025663e-10, 5.8778974405e-07, 2.4211165782e-06
1.5747384000e+04, 5.3145819809e-10, 5.7435674579e-07, 2.3944383835e-06
1.5756888000e+04, 5.2707171413e-10, 5.6110231049e-07, 2.3519768081e-06
1.5766392000e+04, 5.2651991384e-10, 5.4803491790e-07, 2.3098171508e-06
1.5775896000e+04, 5.1133217938e-10, 5.3517336249e-07, 2.2752004579e-06
1.5785400000e+04, 4.7466192644e-10, 5.2254373195e-07, 2.2468404020e-06
1.5794904000e+04, 4.7462244399e-10, 5.1017551997e-07, 2.2050155342e-06
1.5804408000e+04, 4.5857478785e-10, 4.9809708774e-07, 2.1474877597e-06
1.5813912000e+04, 4.3727456865e-10, 4.8633078863e-07, 2.1154078554e-06
1.5823416000e+04, 4.2231925848e-10, 4.7488836121e-07, 2.0767463637e-06
1.5832920000e+04, 4.1752082755e-10, 4.6376757992e-07, 2.0291521928e-06
1.5842424000e+04, 3.9967712142e-10, 4.5295135732e-07, 1.9853915592e-06
1.5851928000e+04, 3.9175697403e-10, 4.4241020844e-07, 1.9360889764e-06
1.5861432000e+04, 3.8784056251e-10, 4.3210809836e-07, 1.9003408797e-06
1.5870936000e+04, 3.8714331827e-10, 4.2201045344e-07, 1.8661202645e-06
1.5880440000e+04, 3.8587513660e-10, 4.1209209246e-07, 1.8325261310e-06
1.5889944000e+04, 3.7825862534e-10, 4.0234261632e-07, 1.8167191164e-06
1.5899448000e+04, 3.6623440285e-10, 3.9276760979e-07, 1.7990116905e-06
1.5908952000e+04, 3.4326330518e-10, 3.8338553729e-07, 1.7639907689e-06
1.5918456000e+04, 3.3912459827e-10, 3.7422174476e-07, 1.7410042243e-06
1.5927960000e+04, 3.2900344261e-10, 3.6530181145e-07, 1.6862964911e-06
1.5937464000e+04, 3.2824469140e-10, 3.5664633153e-07, 1.6526861779e-06
1.5946968000e+04, 3.1778595934e-10, 3.4826827000e-07, 1.6213623271e-06
1.5956472000e+04, 3.1247519790e-10, 3.4017288039e-07, 1.5905457039e-06
1.5965976000e+04, 3.0572197038e-10, 3.3235932764e-07, 1.5632906798e-06
1.5975480000e+04, 2.9996345688e-10, 3.2482287947e-07, 1.5272530904e-06
1.5984984000e+04, 2.9471583384e-10, 3.1755674332e-07, 1.4986398569e-06
1.5994488000e+04, 2.8821007729e-10, 3.1055307747e-07, 1.4661917898e-06
1.6003992000e+04, 2.8215534293e-10, 3.0380314848e-07, 1.4431190512e-06
1.6013496000e+04, 2.8336462644e-10, 2.9729691117e-07, 1.4151142081e-06
1.6023000000e+04, 2.8169400983e-10, 2.9102242831e-07, 1.3847655589e-06
1.6032504000e+04, 2.7956996548e-10, 2.8496554183e-07, 1.3529792836e-06
1.6042008000e+04, 2.7588983835e-10, 2.7911006934e-07, 1.3325913495e-06
1.6051512000e+04, 2.7555071181e-10, 2.7343855324e-07, 1.3043376184e-06
1.6061016000e+04, 2.7521844933e-10, 2.6793330975e-07, 1.2778861799e-06
1.6070520000e+04, 2.7308889988e-10, 2.6257733528e-07, 1.2518123309e-06
1.6080024000e+04, 2.6865255643e-10, 2.5735464292e-07, 1.2263899838e-06
1.6089528000e+04, 2.6722449448e-10, 2.5224984505e-07, 1.1991501381e-06
1.6099032000e+04, 2.6592353597e-10, 2.4724716597e-07, 1.1767328893e-06
1.6108536000e+04, 2.6488261302e-10, 2.4232938020e-07, 1.1574849723e-06
1.6118040000e+04, 2.4657324188e-10, 2.3747726799e-07, 1.1456739022e-06
1.6127544000e+04, 2.4691754771e-10, 2.3267001367e-07, 1.1327262901e-06
1.6137048000e+04, 2.4825247853e-10, 2.2788662603e-07, 1.1116797896e-06
1.6146552000e+04, 2.3624909942e-10, 2.2310809104e-07, 1.0783518739e-06
1.6156056000e+04, 2.3568799612e-10, 2.1831972291e-07, 1.0556897419e-06
1.6165560000e+04, 2.3290197789e-10, 2.1351313044e-07, 1.0401118343e-06
1.6175064000e+04, 2.3057914900e-10, 2.0868734232e-07, 1.0299093598e-06
1.6184568000e+04, 2.2093079796e-10, 2.0384885963e-07, 1.0084216621e-06
1.6194072000e+04, 2.1849804660e-10, 1.9901064372e-07, 9.8733386145e-07
1.6203576000e+04, 2.1781499404e-10, 1.9419024884e-07, 9.7555965448e-07
1.6213080000e+04, 2.1406581690e-10, 1.8940745836e-07, 9.5554991807e-07
1.6222584000e+04, 2.1662246959e-10, 1.8468187697e-07, 9.3628005523e-07
1.6232088000e+04, 2.1365684960e-10, 1.8003095348e-07, 9.2044431207e-07
1.6241592000e+04, 2.0726281810e-10, 1.7546882349e-07, 8.9762065809e-07
1.6251096000e+04, 2.0288777638e-10, 1.7100614785e-07, 8.8347222688e-07
1.6260600000e+04, 2.0353507917e-10, 1.6665081856e-07, 8.6637733690e-07
1.6270104000e+04, 2.0230794930e-10, 1.6240912036e-07, 8.4992173600e-07
1.6279608000e+04, 1.9494264743e-10, 1.5828680874e-07, 8.3343493804e-07
1.6289112000e+04, 1.9105313196e-10, 1.5428966902e-07, 8.1328239989e-07
1.6298616000e+04, 1.9085359827e-10, 1.5042340713e-07, 7.9336186933e-07
1.6308120000e+04, 1.9059616789e-10, 1.4669303856e-07, 7.8553558275e-07
1.6317624000e+04, 1.9029121834e-10, 1.4310212527e-07, 7.8362087376e-07
1.6327128000e+04, 1.8554871501e-10, 1.3965218947e-07, 7.6411489183e-07
1.6336632000e+04, 1.8447111228e-10, 1.3634246288e-07, 7.5967117340e-07
1.6346136000e+04, 1.7980673083e-10, 1.3316993578e-07, 7.4280668092e-07
1.6355640000e+04, 1.7738752155e-10, 1.3012956175e-07, 7.0657900967e-07
1.6365144000e+04, 1.7589464937e-10, 1.2721448353e-07, 6.9705099325e-07
1.6374648000e+04, 1.7356339467e-10, 1.2441623240e-07, 6.8903981581e-07
1.6384152000e+04, 1.7162976637e-10, 1.2172494631e-07, 6.8669119335e-07
1.6393656000e+04, 1.6993360175e-10, 1.1912969864e-07, 6.5664365301e-07
1.6403160000e+04, 1.6677866247e-10, 1.1661901669e-07, 6.5149056650e-07
1.6412664000e+04, 1.6651338681e-10, 1.1418161224e-07, 6.3059630386e-07
1.6422168000e+04, 1.6256627267e-10, 1.1180727638e-07, 6.1806568594e-07
1.6431672000e+04, 1.6166476205e-10, 1.0948783071e-07, 6.0558138914e-07
1.6441176000e+04, 1.6081453894e-10, 1.0721799170e-07, 5.9291345936e-07
1.6450680000e+04, 1.5767185296e-10, 1.0499599734e-07, 5.8298254367e-07
1.6460184000e+04, 1.5687332811e-10, 1.0282386393e-07, 5.7313464592e-07
1.6469688000e+04, 1.5663896526e-10, 1.0070718022e-07, 5.6527667420e-07
1.6479192000e+04, 1.5432059409e-10, 9.8654405087e-08, 5.5246976543e-07
1.6488696000e+04, 1.5395379543e-10, 9.6675707268e-08, 5.5147041171e-07
1.6498200000e+04, 1.5250833962e-10, 9.4781468137e-08, 5.4736430018e-07
1.6507704000e+04, 1.5179461786e-10, 9.2980645877e-08, 5.3505148511e-07
1.6517208000e+04, 1.5114884151e-10, 9.1279255306e-08, 5.3043820761e-07
1.6526712000e+04, 1.4760451345e-10, 8.9679229900e-08, 5.1955545813e-07
1.6536216000e+04, 1.4730478461e-10, 8.8177887229e-08, 5.1145967752e-07
1.6545720000e+04, 1.4715329381e-10, 8.6768115640e-08, 4.9978532561e-07
1.6555224000e+04, 1.4700197666e-10, 8.5439256757e-08, 5.0304739866e-07
1.6564728000e+04, 1.4057018036e-10, 8.4178509045e-08, 5.0337205219e-07
1.6574232000e+04, 1.3833087400e-10, 8.2972561244e-08, 4.9165236866e-07
1.6583736000e+04, 1.3823567965e-10, 8.1809112218e-08, 4.8241583890e-07
1.6593240000e+04, 1.3683085992e-10, 8.0677958967e-08, 4.7307064174e-07
1.6602744000e+04, 1.3668940148e-10, 7.9571429894e-08, 4.6215568843e-07
1.6612248000e+04, 1.3600837450e-10, 7.8484083948e-08, 4.5371982269e-07
1.6621752000e+04, 1.3360189098e-10, 7.7411761401e-08, 4.4443829460e-07
1.6631256000e+04, 1.3033197652e-10, 7.6350233826e-08, 4.3179955205e-07
1.6640760000e+04, 1.2963020550e-10, 7.5293834471e-08, 4.2392278511e-07
1.6650264000e+04, 1.2933554533e-10, 7.4234522722e-08, 4.1659078009e-07
1.6659768000e+04, 1.2867796017e-10, 7.3161805421e-08, 4.0859143575e-07
1.6669272000e+04, 1.2750914951e-10, 7.2063767209e-08, 4.0371013157e-07
1.6678776000e+04, 1.2723095509e-10, 7.0929154846e-08, 3.9737321390e-07
1.6688280000e+04, 1.2710008151e-10, 6.9750088352e-08, 3.8957309043e-07
1.6697784000e+04, 1.2620472231e-10, 6.8524670871e-08, 3.8261067919e-07
1.6707288000e+04, 1.2488582599e-10, 6.7258686704e-08, 3.7778719113e-07
1.6716792000e+04, 1.2591268850e-10, 6.5965788741e-08, 3.7287453446e-07
1.6726296000e+04, 1.2372210070e-10, 6.4666027474e-08, 3.6395058248e-07
1.6735800000e+04, 1.1952060395e-10, 6.3383088164e-08, 3.5890159047e-07
1.6745304000e+04, 1.1865362205e-10, 6.2140968901e-08, 3.6431045287e-07
1.6754808000e+04, 1.1838278302e-10, 6.0960912982e-08, 3.6787552173e-07
1.6764312000e+04, 1.1826011336e-10, 5.9859207771e-08, 3.6013560558e-07
1.6773816000e+04, 1.1539979237e-10, 5.8846106602e-08, 3.6040722288e-07
1.6783320000e+04, 1.1525365863e-10, 5.7925789504e-08, 3.6648853286e-07
1.6792824000e+04, 1.1511052945e-10, 5.7097072656e-08, 3.6065808693e-07
1.6802328000e+04, 1.1491020523e-10, 5.6354531304e-08, 3.5530650566e-07
1.6811832000e+04, 1.1474298849e-10, 5.5689764059e-08, 3.4893163326e-07
1.6821336000e+04, 1.1197554519e-10, 5.5092620092e-08, 3.4489632056e-07
1.6830840000e+04, 1.1184319434e-10, 5.4552280962e-08, 3.5111712677e-07
1.6840344000e+04, 1.1088256396e-10, 5.4058125305e-08, 3.4617493711e-07
1.6849848000e+04, 1.1048337239e-10, 5.3600327801e-08, 3.4399149021e-07
1.6859352000e+04, 1.0931909819e-10, 5.3170178152e-08, 3.4398822480e-07
1.6868856000e+04, 1.0784197238e-10, 5.2760157164e-08, 3.4234092602e-07
1.6878360000e+04, 1.0734422624e-10, 5.2363859741e-08, 3.3815841446e-07
1.6887864000e+04, 1.0897636488e-10, 5.1975882281e-08, 3.2862150778e-07
1.6897368000e+04, 1.0735957476e-10, 5.1591775584e-08, 3.2674776005e-07
1.6906872000e+04, 1.0692942007e-10, 5.1208103989e-08, 3.1666133384e-07
1.6916376000e+04, 1.0357045582e-10, 5.0822566769e-08, 3.1028423036e-07
1.6925880000e+04, 1.0273194078e-10, 5.0434061070e-08, 3.0863896173e-07
1.6935384000e+04, 1.0265158426e-10, 5.0042530115e-08, 3.1175024348e-07
1.6944888000e+04, 9.9342509380e-11, 4.9648471604e-08, 3.0961354784e-07
1.6954392000e+04, 9.8458867736e-11, 4.9252087618e-08, 3.0624755664e-07
1.6963896000e+04, 9.8233224722e-11, 4.8852221527e-08, 2.9566738792e-07
1.6973400000e+04, 9.7607324781e-11, 4.8445398561e-08, 2.9458711969e-07
1.6982904000e+04, 9.7872449757e-11, 4.8025386045e-08, 2.8841963532e-07
1.6992408000e+04, 9.5599404709e-11, 4.7583636916e-08, 2.8240078295e-07
1.7001912000e+04, 9.4444509920e-11, 4.7110741129e-08, 2.7640567027e-07
1.7011416000e+04, 9.2798187087e-11, 4.6598635566e-08, 2.7066266191e-07
1.7020920000e+04, 9.0962774069e-11, 4.6042956723e-08, 2.6925015657e-07
1.7030424000e+04, 8.9897550245e-11, 4.5444741380e-08, 2.6397686334e-07
1.7039928000e+04, 8.9776147837e-11, 4.4810812639e-08, 2.5957234154e-07
1.7049432000e+04, 8.9684364524e-11, 4.4152620950e-08, 2.5442695464e-07
1.7058936000e+04, 8.9592686080e-11, 4.3483883721e-08, 2.5983947506e-07
1.7068440000e+04, 8.9833326577e-11, 4.2817850589e-08, 2.5474130346e-07
1.7077944000e+04, 8.9409622319e-11, 4.2165221416e-08, 2.4905917103e-07
1.7087448000e+04, 8.9318227876e-11, 4.1533590918e-08, 2.4594831778e-07
1.7096952000e+04, 8.7906479880e-11, 4.0928842644e-08, 2.3823218099e-07
1.7106456000e+04, 8.5814088511e-11, 4.0358275918e-08, 2.3618068773e-07
1.7115960000e+04, 8.5729768652e-11, 3.9834518574e-08, 2.2983348897e-07
1.7125464000e+04, 8.5340305848e-11, 3.9378553128e-08, 2.3480411220e-07
1.7134968000e+04, 8.5239241516e-11, 3.9019675997e-08, 2.3598638581e-07
1.7144472000e+04, 8.3907334035e-11, 3.8790346445e-08, 2.3468970237e-07
1.7153976000e+04, 8.3759959590e-11, 3.8715193004e-08, 2.3036172352e-07
1.7163480000e+04, 8.3270729044e-11, 3.8796108474e-08, 2.2504341670e-07
1.7172984000e+04, 7.9819818211e-11, 3.8998624297e-08, 2.2856197359e-07
1.7182488000e+04, 7.9177134992e-11, 3.9246774502e-08, 2.2476140823e-07
1.7191992000e+04, 7.7956167689e-11, 3.9432351031e-08, 2.2669338186e-07
1.7201496000e+04, 7.7840241093e-11, 3.9439109692e-08, 2.2051648543e-07
1.7211000000e+04, 7.7758872222e-11, 3.9175056915e-08, 2.1381442958e-07
